Texas,20140415,0.462
LA Angels,20140415,0.462
Cleveland,20140415,0.462
Baltimore,20140415,0.462
Philadelphia,20140415,0.462
Colorado,20140415,0.429
Boston,20140415,0.385
Houston,20140415,0.385
Kansas City,20140415,0.364
Miami,20140415,0.357
Cincinnati,20140415,0.333
Chi Cubs,20140415,0.333
Arizona,20140415,0.250
Milwaukee,20140416,0.714
Oakland,20140416,0.714
Atlanta,20140416,0.692
SF Giants,20140416,0.643
St. Louis,20140416,0.643
LA Dodgers,20140416,0.643
Detroit,20140416,0.600
Chi Sox,20140416,0.571
Washington,20140416,0.571
Toronto,20140416,0.571
Seattle,20140416,0.538
NY Yankees,20140416,0.538
Pittsburgh,20140416,0.500
NY Mets,20140416,0.500
Tampa Bay,20140416,0.500
Texas,20140416,0.500
Colorado,20140416,0.467
Philadelphia,20140416,0.462
Minnesota,20140416,0.462
Cleveland,20140416,0.462
Baltimore,20140416,0.462
LA Angels,20140416,0.429
San Diego,20140416,0.429
Kansas City,20140416,0.417
Miami,20140416,0.400
Houston,20140416,0.357
Boston,20140416,0.357
Cincinnati,20140416,0.357
Chi Cubs,20140416,0.333
Arizona,20140416,0.235
Milwaukee,20140417,0.733
Atlanta,20140417,0.714
SF Giants,20140417,0.667
Oakland,20140417,0.667
St. Louis,20140417,0.600
LA Dodgers,20140417,0.600
Washington,20140417,0.600
NY Yankees,20140417,0.600
Toronto,20140417,0.571
Detroit,20140417,0.545
NY Mets,20140417,0.533
Chi Sox,20140417,0.533
Texas,20140417,0.533
Cleveland,20140417,0.500
Baltimore,20140417,0.500
Seattle,20140417,0.500
San Diego,20140417,0.467
LA Angels,20140417,0.467
Tampa Bay,20140417,0.467
Pittsburgh,20140417,0.467
Kansas City,20140417,0.462
Minnesota,20140417,0.462
Colorado,20140417,0.438
Philadelphia,20140417,0.429
Cincinnati,20140417,0.400
Boston,20140417,0.400
Miami,20140417,0.375
Houston,20140417,0.333
Chi Cubs,20140417,0.286
Arizona,20140417,0.222
Milwaukee,20140418,0.688
Oakland,20140418,0.667
Atlanta,20140418,0.667
SF Giants,20140418,0.625
St. Louis,20140418,0.625
LA Dodgers,20140418,0.625
NY Yankees,20140418,0.625
Detroit,20140418,0.583
Texas,20140418,0.562
Washington,20140418,0.562
NY Mets,20140418,0.533
Minnesota,20140418,0.533
Toronto,20140418,0.500
Kansas City,20140418,0.500
Baltimore,20140418,0.500
Chi Sox,20140418,0.500
Pittsburgh,20140418,0.500
Colorado,20140418,0.471
Cleveland,20140418,0.467
Seattle,20140418,0.467
LA Angels,20140418,0.467
Philadelphia,20140418,0.467
Tampa Bay,20140418,0.438
San Diego,20140418,0.438
Boston,20140418,0.438
Cincinnati,20140418,0.400
Miami,20140418,0.375
Houston,20140418,0.312
Chi Cubs,20140418,0.286
Arizona,20140418,0.222
Milwaukee,20140419,0.706
Atlanta,20140419,0.688
Oakland,20140419,0.688
Washington,20140419,0.588
NY Yankees,20140419,0.588
St. Louis,20140419,0.588
SF Giants,20140419,0.588
Texas,20140419,0.588
LA Dodgers,20140419,0.588
Detroit,20140419,0.538
Baltimore,20140419,0.533
Kansas City,20140419,0.533
Toronto,20140419,0.529
Colorado,20140419,0.500
NY Mets,20140419,0.500
Minnesota,20140419,0.500
LA Angels,20140419,0.500
Tampa Bay,20140419,0.471
Chi Sox,20140419,0.471
San Diego,20140419,0.471
Pittsburgh,20140419,0.471
Philadelphia,20140419,0.438
Cincinnati,20140419,0.438
Seattle,20140419,0.438
Cleveland,20140419,0.438
Boston,20140419,0.412
Miami,20140419,0.412
Houston,20140419,0.294
Chi Cubs,20140419,0.267
Arizona,20140419,0.263
Milwaukee,20140420,0.722
Oakland,20140420,0.706
Atlanta,20140420,0.706
LA Dodgers,20140420,0.611
Texas,20140420,0.611
St. Louis,20140420,0.611
Detroit,20140420,0.571
Kansas City,20140420,0.562
Toronto,20140420,0.556
NY Yankees,20140420,0.556
SF Giants,20140420,0.556
Washington,20140420,0.556
Colorado,20140420,0.526
Baltimore,20140420,0.500
San Diego,20140420,0.500
Tampa Bay,20140420,0.500
NY Mets,20140420,0.471
Minnesota,20140420,0.471
LA Angels,20140420,0.471
Miami,20140420,0.444
Chi Sox,20140420,0.444
Boston,20140420,0.444
Pittsburgh,20140420,0.444
Seattle,20140420,0.412
Cleveland,20140420,0.412
Cincinnati,20140420,0.412
Philadelphia,20140420,0.412
Chi Cubs,20140420,0.312
Houston,20140420,0.278
Arizona,20140420,0.250
Milwaukee,20140421,0.737
Oakland,20140421,0.722
Atlanta,20140421,0.667
LA Dodgers,20140421,0.632
Detroit,20140421,0.600
NY Yankees,20140421,0.579
Washington,20140421,0.579
St. Louis,20140421,0.579
SF Giants,20140421,0.579
Texas,20140421,0.579
Kansas City,20140421,0.529
Toronto,20140421,0.526
Colorado,20140421,0.500
NY Mets,20140421,0.500
Minnesota,20140421,0.500
Tampa Bay,20140421,0.474
Boston,20140421,0.474
Miami,20140421,0.474
Chi Sox,20140421,0.474
San Diego,20140421,0.474
Baltimore,20140421,0.471
Philadelphia,20140421,0.444
LA Angels,20140421,0.444
Cincinnati,20140421,0.444
Cleveland,20140421,0.444
Pittsburgh,20140421,0.421
Seattle,20140421,0.389
Chi Cubs,20140421,0.294
Houston,20140421,0.263
Arizona,20140421,0.238
Milwaukee,20140422,0.750
Atlanta,20140422,0.684
Oakland,20140422,0.684
Texas,20140422,0.600
LA Dodgers,20140422,0.600
NY Yankees,20140422,0.579
Detroit,20140422,0.562
St. Louis,20140422,0.550
Washington,20140422,0.550
SF Giants,20140422,0.550
NY Mets,20140422,0.526
Toronto,20140422,0.526
Colorado,20140422,0.524
Minnesota,20140422,0.500
Chi Sox,20140422,0.500
Kansas City,20140422,0.500
Baltimore,20140422,0.500
Philadelphia,20140422,0.474
LA Angels,20140422,0.474
Tampa Bay,20140422,0.474
Cleveland,20140422,0.474
San Diego,20140422,0.450
Pittsburgh,20140422,0.450
Miami,20140422,0.450
Boston,20140422,0.450
Cincinnati,20140422,0.421
Seattle,20140422,0.368
Chi Cubs,20140422,0.333
Houston,20140422,0.300
Arizona,20140422,0.227
Milwaukee,20140423,0.714
Atlanta,20140423,0.650
Oakland,20140423,0.650
Texas,20140423,0.619
NY Yankees,20140423,0.600
Detroit,20140423,0.588
LA Dodgers,20140423,0.571
St. Louis,20140423,0.571
Toronto,20140423,0.550
Colorado,20140423,0.545
Kansas City,20140423,0.526
Washington,20140423,0.524
SF Giants,20140423,0.524
NY Mets,20140423,0.500
Philadelphia,20140423,0.500
Tampa Bay,20140423,0.500
LA Angels,20140423,0.500
Chi Sox,20140423,0.476
Miami,20140423,0.476
San Diego,20140423,0.476
Baltimore,20140423,0.474
Minnesota,20140423,0.474
Cincinnati,20140423,0.450
Cleveland,20140423,0.450
Pittsburgh,20140423,0.429
Boston,20140423,0.429
Chi Cubs,20140423,0.368
Seattle,20140423,0.350
Houston,20140423,0.333
Arizona,20140423,0.217
Milwaukee,20140424,0.727
Atlanta,20140424,0.667
Texas,20140424,0.636
Oakland,20140424,0.619
LA Dodgers,20140424,0.591
NY Yankees,20140424,0.571
Detroit,20140424,0.556
St. Louis,20140424,0.545
Washington,20140424,0.545
SF Giants,20140424,0.545
NY Mets,20140424,0.524
Toronto,20140424,0.524
Colorado,20140424,0.522
Chi Sox,20140424,0.500
Minnesota,20140424,0.500
Baltimore,20140424,0.500
Kansas City,20140424,0.500
LA Angels,20140424,0.476
Cleveland,20140424,0.476
Philadelphia,20140424,0.476
Tampa Bay,20140424,0.476
Cincinnati,20140424,0.476
San Diego,20140424,0.455
Boston,20140424,0.455
Miami,20140424,0.455
Pittsburgh,20140424,0.409
Seattle,20140424,0.381
Chi Cubs,20140424,0.350
Houston,20140424,0.318
Arizona,20140424,0.250
Milwaukee,20140425,0.727
Atlanta,20140425,0.667
Oakland,20140425,0.636
Texas,20140425,0.636
NY Yankees,20140425,0.591
Detroit,20140425,0.579
LA Dodgers,20140425,0.565
SF Giants,20140425,0.545
NY Mets,20140425,0.545
Baltimore,20140425,0.524
Minnesota,20140425,0.524
St. Louis,20140425,0.522
Washington,20140425,0.522
Colorado,20140425,0.522
Cincinnati,20140425,0.500
Philadelphia,20140425,0.500
Toronto,20140425,0.500
Cleveland,20140425,0.500
San Diego,20140425,0.478
Chi Sox,20140425,0.478
Kansas City,20140425,0.476
LA Angels,20140425,0.476
Miami,20140425,0.455
Tampa Bay,20140425,0.455
Boston,20140425,0.435
Pittsburgh,20140425,0.391
Seattle,20140425,0.381
Chi Cubs,20140425,0.333
Houston,20140425,0.304
Arizona,20140425,0.280
Milwaukee,20140426,0.739
Atlanta,20140426,0.682
Oakland,20140426,0.652
Texas,20140426,0.609
Detroit,20140426,0.600
SF Giants,20140426,0.565
NY Mets,20140426,0.565
NY Yankees,20140426,0.565
Washington,20140426,0.542
Colorado,20140426,0.542
St. Louis,20140426,0.542
LA Dodgers,20140426,0.542
Chi Sox,20140426,0.500
Kansas City,20140426,0.500
Minnesota,20140426,0.500
Baltimore,20140426,0.500
LA Angels,20140426,0.500
Philadelphia,20140426,0.478
Cincinnati,20140426,0.478
Cleveland,20140426,0.478
Toronto,20140426,0.478
San Diego,20140426,0.458
Boston,20140426,0.458
Miami,20140426,0.435
Tampa Bay,20140426,0.435
Seattle,20140426,0.409
Pittsburgh,20140426,0.375
Chi Cubs,20140426,0.318
Arizona,20140426,0.308
Houston,20140426,0.292
Milwaukee,20140427,0.750
Atlanta,20140427,0.696
Oakland,20140427,0.625
Texas,20140427,0.625
SF Giants,20140427,0.583
NY Yankees,20140427,0.583
Detroit,20140427,0.571
LA Dodgers,20140427,0.560
Washington,20140427,0.560
NY Mets,20140427,0.542
Baltimore,20140427,0.522
Minnesota,20140427,0.522
St. Louis,20140427,0.520
Colorado,20140427,0.520
Philadelphia,20140427,0.500
Chi Sox,20140427,0.480
Boston,20140427,0.480
LA Angels,20140427,0.478
Kansas City,20140427,0.478
Miami,20140427,0.458
Toronto,20140427,0.458
Tampa Bay,20140427,0.458
Cleveland,20140427,0.458
Cincinnati,20140427,0.458
San Diego,20140427,0.440
Pittsburgh,20140427,0.400
Seattle,20140427,0.391
Houston,20140427,0.320
Chi Cubs,20140427,0.304
Arizona,20140427,0.296
Milwaukee,20140428,0.720
Atlanta,20140428,0.708
SF Giants,20140428,0.600
Oakland,20140428,0.600
Texas,20140428,0.600
NY Yankees,20140428,0.600
Detroit,20140428,0.571
NY Mets,20140428,0.560
Washington,20140428,0.538
Colorado,20140428,0.538
St. Louis,20140428,0.538
LA Dodgers,20140428,0.538
Minnesota,20140428,0.522
Philadelphia,20140428,0.520
Chi Sox,20140428,0.500
Kansas City,20140428,0.500
Baltimore,20140428,0.500
Toronto,20140428,0.480
Boston,20140428,0.462
San Diego,20140428,0.462
LA Angels,20140428,0.458
Tampa Bay,20140428,0.440
Miami,20140428,0.440
Cincinnati,20140428,0.440
Cleveland,20140428,0.440
Seattle,20140428,0.417
Pittsburgh,20140428,0.385
Houston,20140428,0.346
Chi Cubs,20140428,0.333
Arizona,20140428,0.286
Milwaukee,20140429,0.731
Atlanta,20140429,0.708
Oakland,20140429,0.615
NY Yankees,20140429,0.600
SF Giants,20140429,0.577
Texas,20140429,0.577
Detroit,20140429,0.571
NY Mets,20140429,0.560
Colorado,20140429,0.556
Washington,20140429,0.538
LA Dodgers,20140429,0.538
Minnesota,20140429,0.522
Philadelphia,20140429,0.520
St. Louis,20140429,0.518
Chi Sox,20140429,0.518
Kansas City,20140429,0.500
Baltimore,20140429,0.500
San Diego,20140429,0.481
Toronto,20140429,0.480
LA Angels,20140429,0.480
Boston,20140429,0.462
Miami,20140429,0.440
Cincinnati,20140429,0.440
Tampa Bay,20140429,0.423
Cleveland,20140429,0.423
Seattle,20140429,0.417
Pittsburgh,20140429,0.385
Houston,20140429,0.346
Chi Cubs,20140429,0.333
Arizona,20140429,0.276
Milwaukee,20140430,0.741
Atlanta,20140430,0.680
Oakland,20140430,0.630
SF Giants,20140430,0.593
Detroit,20140430,0.591
NY Mets,20140430,0.577
NY Yankees,20140430,0.577
Colorado,20140430,0.571
Texas,20140430,0.556
Washington,20140430,0.556
LA Dodgers,20140430,0.538
Minnesota,20140430,0.522
Kansas City,20140430,0.520
LA Angels,20140430,0.500
St. Louis,20140430,0.500
Chi Sox,20140430,0.500
Philadelphia,20140430,0.500
Baltimore,20140430,0.500
Boston,20140430,0.481
San Diego,20140430,0.464
Miami,20140430,0.462
Toronto,20140430,0.462
Cincinnati,20140430,0.462
Seattle,20140430,0.440
Cleveland,20140430,0.407
Tampa Bay,20140430,0.407
Pittsburgh,20140430,0.385
Houston,20140430,0.333
Chi Cubs,20140430,0.320
Arizona,20140430,0.267
Milwaukee,20140501,0.714
Atlanta,20140501,0.654
Oakland,20140501,0.643
Detroit,20140501,0.609
SF Giants,20140501,0.607
NY Mets,20140501,0.577
NY Yankees,20140501,0.577
Washington,20140501,0.571
LA Dodgers,20140501,0.556
Colorado,20140501,0.552
Kansas City,20140501,0.538
Texas,20140501,0.536
LA Angels,20140501,0.518
St. Louis,20140501,0.517
Philadelphia,20140501,0.500
Minnesota,20140501,0.500
Baltimore,20140501,0.500
Chi Sox,20140501,0.483
Miami,20140501,0.481
Boston,20140501,0.481
San Diego,20140501,0.448
Toronto,20140501,0.444
Cincinnati,20140501,0.444
Seattle,20140501,0.440
Tampa Bay,20140501,0.407
Cleveland,20140501,0.393
Pittsburgh,20140501,0.385
Chi Cubs,20140501,0.346
Houston,20140501,0.321
Arizona,20140501,0.290
Milwaukee,20140502,0.690
Oakland,20140502,0.643
Atlanta,20140502,0.630
Detroit,20140502,0.609
SF Giants,20140502,0.607
LA Dodgers,20140502,0.586
Washington,20140502,0.571
Colorado,20140502,0.567
NY Mets,20140502,0.556
NY Yankees,20140502,0.556
Baltimore,20140502,0.538
Texas,20140502,0.536
LA Angels,20140502,0.518
Kansas City,20140502,0.518
St. Louis,20140502,0.517
Philadelphia,20140502,0.500
Miami,20140502,0.500
Chi Sox,20140502,0.483
Toronto,20140502,0.464
Cincinnati,20140502,0.464
Seattle,20140502,0.462
Minnesota,20140502,0.462
San Diego,20140502,0.448
Boston,20140502,0.448
Tampa Bay,20140502,0.448
Cleveland,20140502,0.393
Pittsburgh,20140502,0.357
Chi Cubs,20140502,0.346
Houston,20140502,0.321
Arizona,20140502,0.290
Milwaukee,20140503,0.700
Detroit,20140503,0.625
SF Giants,20140503,0.621
Oakland,20140503,0.621
Atlanta,20140503,0.607
Washington,20140503,0.586
Colorado,20140503,0.581
LA Dodgers,20140503,0.567
Baltimore,20140503,0.556
Texas,20140503,0.552
NY Mets,20140503,0.536
NY Yankees,20140503,0.536
Miami,20140503,0.517
LA Angels,20140503,0.500
Kansas City,20140503,0.500
St. Louis,20140503,0.500
Philadelphia,20140503,0.481
Tampa Bay,20140503,0.467
Boston,20140503,0.467
Chi Sox,20140503,0.467
Cincinnati,20140503,0.448
Toronto,20140503,0.448
Seattle,20140503,0.444
Minnesota,20140503,0.444
San Diego,20140503,0.433
Cleveland,20140503,0.414
Pittsburgh,20140503,0.379
Chi Cubs,20140503,0.370
Houston,20140503,0.345
Arizona,20140503,0.312
Milwaukee,20140504,0.677
Detroit,20140504,0.640
SF Giants,20140504,0.633
Oakland,20140504,0.600
Colorado,20140504,0.594
Atlanta,20140504,0.586
LA Dodgers,20140504,0.581
Washington,20140504,0.567
NY Yankees,20140504,0.552
Baltimore,20140504,0.536
Texas,20140504,0.533
NY Mets,20140504,0.517
LA Angels,20140504,0.517
Philadelphia,20140504,0.500
Miami,20140504,0.500
Boston,20140504,0.484
St. Louis,20140504,0.484
Kansas City,20140504,0.483
Cincinnati,20140504,0.467
Minnesota,20140504,0.464
Seattle,20140504,0.464
Chi Sox,20140504,0.452
Tampa Bay,20140504,0.452
Toronto,20140504,0.433
Cleveland,20140504,0.433
San Diego,20140504,0.419
Pittsburgh,20140504,0.400
Chi Cubs,20140504,0.393
Houston,20140504,0.333
Arizona,20140504,0.333
Milwaukee,20140505,0.656
Detroit,20140505,0.654
SF Giants,20140505,0.645
Oakland,20140505,0.613
Colorado,20140505,0.576
Atlanta,20140505,0.567
LA Dodgers,20140505,0.562
Texas,20140505,0.548
Washington,20140505,0.548
NY Mets,20140505,0.533
NY Yankees,20140505,0.533
Philadelphia,20140505,0.517
Baltimore,20140505,0.517
Miami,20140505,0.516
St. Louis,20140505,0.500
LA Angels,20140505,0.500
Cincinnati,20140505,0.484
Minnesota,20140505,0.483
Seattle,20140505,0.483
Chi Sox,20140505,0.469
Boston,20140505,0.469
Tampa Bay,20140505,0.469
Kansas City,20140505,0.467
Toronto,20140505,0.452
San Diego,20140505,0.438
Cleveland,20140505,0.419
Pittsburgh,20140505,0.387
Chi Cubs,20140505,0.379
Arizona,20140505,0.324
Houston,20140505,0.323
Milwaukee,20140506,0.667
Detroit,20140506,0.667
SF Giants,20140506,0.656
Oakland,20140506,0.594
Colorado,20140506,0.588
Washington,20140506,0.562
Atlanta,20140506,0.548
LA Dodgers,20140506,0.545
Miami,20140506,0.531
Texas,20140506,0.531
Baltimore,20140506,0.517
NY Mets,20140506,0.516
LA Angels,20140506,0.516
NY Yankees,20140506,0.516
St. Louis,20140506,0.515
Minnesota,20140506,0.500
Seattle,20140506,0.500
Philadelphia,20140506,0.500
Chi Sox,20140506,0.485
Cincinnati,20140506,0.484
Boston,20140506,0.469
Tampa Bay,20140506,0.469
Toronto,20140506,0.469
San Diego,20140506,0.455
Kansas City,20140506,0.452
Cleveland,20140506,0.406
Pittsburgh,20140506,0.375
Chi Cubs,20140506,0.367
Arizona,20140506,0.314
Houston,20140506,0.312
Detroit,20140507,0.679
Milwaukee,20140507,0.647
SF Giants,20140507,0.636
Colorado,20140507,0.600
Oakland,20140507,0.576
Atlanta,20140507,0.562
LA Dodgers,20140507,0.559
Washington,20140507,0.545
Miami,20140507,0.545
Baltimore,20140507,0.533
NY Yankees,20140507,0.531
Seattle,20140507,0.516
Texas,20140507,0.515
St. Louis,20140507,0.500
NY Mets,20140507,0.500
Chi Sox,20140507,0.500
LA Angels,20140507,0.500
Toronto,20140507,0.485
Boston,20140507,0.485
Philadelphia,20140507,0.484
Minnesota,20140507,0.484
Kansas City,20140507,0.469
Cincinnati,20140507,0.469
Tampa Bay,20140507,0.455
San Diego,20140507,0.441
Cleveland,20140507,0.424
Pittsburgh,20140507,0.394
Chi Cubs,20140507,0.355
Arizona,20140507,0.333
Houston,20140507,0.303
Detroit,20140508,0.690
Milwaukee,20140508,0.629
SF Giants,20140508,0.618
Colorado,20140508,0.611
Oakland,20140508,0.571
Miami,20140508,0.559
Washington,20140508,0.559
Baltimore,20140508,0.548
NY Yankees,20140508,0.545
Atlanta,20140508,0.545
LA Dodgers,20140508,0.543
Seattle,20140508,0.515
Chi Sox,20140508,0.514
St. Louis,20140508,0.514
Toronto,20140508,0.500
Boston,20140508,0.500
Texas,20140508,0.500
NY Mets,20140508,0.485
Kansas City,20140508,0.485
LA Angels,20140508,0.485
Philadelphia,20140508,0.469
Minnesota,20140508,0.469
Cincinnati,20140508,0.455
Cleveland,20140508,0.441
Tampa Bay,20140508,0.441
San Diego,20140508,0.429
Pittsburgh,20140508,0.412
Arizona,20140508,0.351
Chi Cubs,20140508,0.344
Houston,20140508,0.294
Detroit,20140509,0.667
SF Giants,20140509,0.629
Milwaukee,20140509,0.629
Colorado,20140509,0.595
Miami,20140509,0.571
Oakland,20140509,0.571
Baltimore,20140509,0.562
Washington,20140509,0.559
NY Yankees,20140509,0.545
Atlanta,20140509,0.545
Seattle,20140509,0.529
LA Dodgers,20140509,0.528
Texas,20140509,0.514
Toronto,20140509,0.514
St. Louis,20140509,0.514
Chi Sox,20140509,0.500
Boston,20140509,0.500
NY Mets,20140509,0.485
LA Angels,20140509,0.485
Kansas City,20140509,0.471
Cleveland,20140509,0.457
Cincinnati,20140509,0.455
Minnesota,20140509,0.455
Philadelphia,20140509,0.455
Tampa Bay,20140509,0.429
San Diego,20140509,0.417
Pittsburgh,20140509,0.412
Chi Cubs,20140509,0.364
Arizona,20140509,0.351
Houston,20140509,0.314
Detroit,20140510,0.645
SF Giants,20140510,0.639
Milwaukee,20140510,0.611
Oakland,20140510,0.583
Colorado,20140510,0.579
Baltimore,20140510,0.576
Atlanta,20140510,0.559
NY Yankees,20140510,0.559
Miami,20140510,0.556
Washington,20140510,0.543
Texas,20140510,0.528
Seattle,20140510,0.514
LA Dodgers,20140510,0.513
Chi Sox,20140510,0.513
St. Louis,20140510,0.500
LA Angels,20140510,0.500
Toronto,20140510,0.500
Boston,20140510,0.486
Kansas City,20140510,0.486
Cleveland,20140510,0.472
NY Mets,20140510,0.471
Minnesota,20140510,0.471
Philadelphia,20140510,0.471
Cincinnati,20140510,0.471
San Diego,20140510,0.432
Pittsburgh,20140510,0.429
Tampa Bay,20140510,0.417
Chi Cubs,20140510,0.353
Arizona,20140510,0.342
Houston,20140510,0.306
Detroit,20140511,0.656
SF Giants,20140511,0.622
Milwaukee,20140511,0.622
Oakland,20140511,0.595
Colorado,20140511,0.590
Baltimore,20140511,0.588
Atlanta,20140511,0.571
NY Yankees,20140511,0.543
Miami,20140511,0.540
Seattle,20140511,0.528
Washington,20140511,0.528
LA Dodgers,20140511,0.526
LA Angels,20140511,0.514
Texas,20140511,0.513
Boston,20140511,0.500
Chi Sox,20140511,0.500
Toronto,20140511,0.486
St. Louis,20140511,0.486
Philadelphia,20140511,0.486
Kansas City,20140511,0.472
Cleveland,20140511,0.460
NY Mets,20140511,0.457
Minnesota,20140511,0.457
Cincinnati,20140511,0.457
San Diego,20140511,0.447
Pittsburgh,20140511,0.444
Tampa Bay,20140511,0.432
Arizona,20140511,0.359
Chi Cubs,20140511,0.343
Houston,20140511,0.297
Detroit,20140512,0.636
SF Giants,20140512,0.632
Milwaukee,20140512,0.632
Oakland,20140512,0.605
Atlanta,20140512,0.583
Colorado,20140512,0.575
Baltimore,20140512,0.571
LA Angels,20140512,0.528
NY Yankees,20140512,0.528
Miami,20140512,0.526
Boston,20140512,0.513
Seattle,20140512,0.513
Washington,20140512,0.513
LA Dodgers,20140512,0.513
Texas,20140512,0.500
St. Louis,20140512,0.500
Chi Sox,20140512,0.487
Kansas City,20140512,0.486
Cleveland,20140512,0.474
Toronto,20140512,0.474
Minnesota,20140512,0.472
NY Mets,20140512,0.472
Cincinnati,20140512,0.472
Philadelphia,20140512,0.472
San Diego,20140512,0.462
Pittsburgh,20140512,0.432
Tampa Bay,20140512,0.421
Arizona,20140512,0.375
Chi Cubs,20140512,0.333
Houston,20140512,0.316
Detroit,20140513,0.647
SF Giants,20140513,0.641
Milwaukee,20140513,0.632
Oakland,20140513,0.615
Colorado,20140513,0.575
Atlanta,20140513,0.568
Baltimore,20140513,0.556
Seattle,20140513,0.526
Washington,20140513,0.526
LA Dodgers,20140513,0.525
LA Angels,20140513,0.513
Boston,20140513,0.513
NY Yankees,20140513,0.513
Texas,20140513,0.513
Miami,20140513,0.513
Toronto,20140513,0.487
St. Louis,20140513,0.487
NY Mets,20140513,0.486
Kansas City,20140513,0.486
Chi Sox,20140513,0.475
